,Type,Alpha,Mean Loyalty,Kappa Loyalty,Complexity
90,OS,0.45,0.9084604715672677,0.8145417131098345,0.3593439064101791
91,RDP,0.45,0.4188626907073509,-0.13283584887972255,0.0462521859735874
92,OS,0.46,0.9112343966712899,0.8203213220463059,0.3688717361152988
93,RDP,0.46,0.4174757281553398,-0.1352968522711937,0.04619188325393475
94,OS,0.47000000000000003,0.912621359223301,0.823168049332155,0.3775553277452813
95,RDP,0.47000000000000003,0.4160887656033287,-0.13727084371475762,0.04576976421636615
96,OS,0.48,0.9167822468793343,0.8317752648197981,0.386540432973527
97,RDP,0.48,0.4174757281553398,-0.1343272400359603,0.045528553337755524
98,OS,0.49,0.9251040221914009,0.8486648268356202,0.3946209974069831
99,RDP,0.49,0.4188626907073509,-0.13090206677622596,0.0452873424591449
100,OS,0.5,0.9278779472954231,0.8542698332491158,0.40535488150515586
101,RDP,0.5,0.4188626907073509,-0.13090206677622596,0.04516673701983958
102,OS,0.51,0.9403606102635229,0.8795190555207965,0.41403847313513836
103,RDP,0.51,0.4188626907073509,-0.13090206677622596,0.04504613158053426
104,OS,0.52,0.9514563106796117,0.9019775404850043,0.42157631309172033
105,RDP,0.52,0.420249653259362,-0.12796233363773823,0.044865223421576304
106,OS,0.53,0.9528432732316228,0.9047992605767812,0.43116444551649274
107,RDP,0.53,0.420249653259362,-0.12796233363773823,0.04480492070192365
108,OS,0.54,0.9583911234396671,0.9160736596230105,0.4403304589036966
109,RDP,0.54,0.420249653259362,-0.12796233363773823,0.04480492070192365
110,OS,0.55,0.957004160887656,0.9132569304029589,0.44949647229090034
111,RDP,0.55,0.420249653259362,-0.12796233363773823,0.04450340710366037
112,OS,0.56,0.9597780859916782,0.9188891431940819,0.457456431285051
113,RDP,0.56,0.42163661581137307,-0.12502385451551956,0.04414159078574443
114,OS,0.5700000000000001,0.9611650485436893,0.9216687489814764,0.4663209310739915
115,RDP,0.5700000000000001,0.42163661581137307,-0.12502385451551956,0.04402098534643911
116,OS,0.58,0.9597780859916782,0.9188891431940819,0.4740999819091841
117,RDP,0.58,0.42163661581137307,-0.12502385451551956,0.0439003799071338
118,OS,0.59,0.9611650485436893,0.9217033819422897,0.48362781161430385
119,RDP,0.59,0.42163661581137307,-0.12502385451551956,0.04377977446782849
120,OS,0.6,0.9611650485436893,0.9217033819422897,0.492371705963939
121,RDP,0.6,0.42163661581137307,-0.12502385451551956,0.04377977446782849
122,OS,0.61,0.9597780859916782,0.9189249971888002,0.5003316649580897
123,RDP,0.61,0.42302357836338417,-0.12208662860734298,0.04365916902852318
124,OS,0.62,0.9639389736477115,0.927328128270932,0.5133570524030634
125,RDP,0.62,0.42302357836338417,-0.12208662860734298,0.04359886630887052
126,OS,0.63,0.9639389736477115,0.9273602306368864,0.5232466984260989
127,RDP,0.63,0.42302357836338417,-0.12208662860734298,0.043538563589217864
128,OS,0.64,0.9639389736477115,0.927328128270932,0.5333775553277452
129,RDP,0.64,0.42302357836338417,-0.12208662860734298,0.04347826086956521
130,OS,0.65,0.9611650485436893,0.921737984291773,0.5421817523970331
131,RDP,0.65,0.42302357836338417,-0.12208662860734298,0.04347826086956521
132,OS,0.66,0.9625520110957004,0.9245163766930209,0.5528553337755532
133,RDP,0.66,0.42302357836338417,-0.12208662860734298,0.04347826086956521
134,OS,0.67,0.9667128987517337,0.932918272250091,0.5643731532292107
135,RDP,0.67,0.42302357836338417,-0.12208662860734298,0.04347826086956521
136,OS,0.68,0.9694868238557559,0.9385355797696731,0.574142193812941
137,RDP,0.68,0.42302357836338417,-0.12208662860734298,0.04347826086956521
138,OS,0.6900000000000001,0.9694868238557559,0.9385355797696731,0.585358499668335
139,RDP,0.6900000000000001,0.42302357836338417,-0.12208662860734298,0.04347826086956521
140,OS,0.7000000000000001,0.9694868238557559,0.938481228668942,0.5958511728878972
141,RDP,0.7000000000000001,0.42302357836338417,-0.12208662860734298,0.04347826086956521
142,OS,0.71,0.9722607489597781,0.9440491064153403,0.6073689923415546
143,RDP,0.71,0.42302357836338417,-0.12208662860734298,0.04347826086956521
144,OS,0.72,0.9722607489597781,0.9440491064153403,0.6191280226738226
145,RDP,0.72,0.42302357836338417,-0.12208662860734298,0.04347826086956521
146,OS,0.73,0.9764216366158114,0.9524732742141242,0.6322137128384491
147,RDP,0.73,0.42302357836338417,-0.12208662860734298,0.04347826086956521
148,OS,0.74,0.9736477115117892,0.9468818947099036,0.6452391002834228
149,RDP,0.74,0.42302357836338417,-0.12208662860734298,0.04347826086956521
150,OS,0.75,0.9791955617198336,0.9581016949152542,0.6575408550925647
151,RDP,0.75,0.42302357836338417,-0.12208662860734298,0.04347826086956521
152,OS,0.76,0.9805825242718447,0.9609035486594728,0.6699029126213591
153,RDP,0.76,0.42302357836338417,-0.12208662860734298,0.04347826086956521
154,OS,0.77,0.9819694868238558,0.9637041655210871,0.6840137490200808
155,RDP,0.77,0.42302357836338417,-0.12208662860734298,0.04347826086956521
156,OS,0.78,0.986130374479889,0.9720739633281948,0.698003979979497
157,RDP,0.78,0.42302357836338417,-0.12208662860734298,0.04347826086956521
158,OS,0.79,0.984743411927878,0.9692745762711864,0.7118736054996079
159,RDP,0.79,0.42302357836338417,-0.12208662860734298,0.04347826086956521
160,OS,0.8,0.986130374479889,0.9720739633281948,0.7256226255804137
161,RDP,0.8,0.42302357836338417,-0.12208662860734298,0.04347826086956521
162,OS,0.81,0.9833564493758669,0.9664739526016399,0.7422058734848941
163,RDP,0.81,0.42302357836338417,-0.12208662860734298,0.04347826086956521
164,OS,0.8200000000000001,0.986130374479889,0.9720616271680332,0.7572212506784057
165,RDP,0.8200000000000001,0.42302357836338417,-0.12208662860734298,0.04347826086956521
166,OS,0.8300000000000001,0.9875173370319001,0.9748610169491525,0.7709702707592112
167,RDP,0.8300000000000001,0.42302357836338417,-0.12208662860734298,0.04347826086956521
168,OS,0.84,0.9889042995839112,0.9776493017344265,0.7875535186636916
169,RDP,0.84,0.42302357836338417,-0.12208662860734298,0.04347826086956521
170,OS,0.85,0.9902912621359223,0.9804388184999865,0.8008804197069288
171,RDP,0.85,0.42302357836338417,-0.12208662860734298,0.04347826086956521
172,OS,0.86,0.9916782246879334,0.98323697630082,0.8156545860218294
173,RDP,0.86,0.42302357836338417,-0.12208662860734298,0.04347826086956521
174,OS,0.87,0.9944521497919556,0.9888246508672133,0.8331423747210999
175,RDP,0.87,0.42302357836338417,-0.12208662860734298,0.04347826086956521
176,OS,0.88,0.9958391123439667,0.9916203389830508,0.8458662485678103
177,RDP,0.88,0.42302357836338417,-0.12208662860734298,0.04347826086956521
178,OS,0.89,0.9972260748959778,0.9944147926656389,0.857685581619731
179,RDP,0.89,0.42302357836338417,-0.12208662860734298,0.04347826086956521
180,OS,0.9,0.9972260748959778,0.9944147926656389,0.8723994452149791
181,RDP,0.9,0.42302357836338417,-0.12208662860734298,0.04347826086956521
182,OS,0.91,0.9986130374479889,0.9972080127323913,0.8913948019055659
183,RDP,0.91,0.42302357836338417,-0.12208662860734298,0.04347826086956521
184,OS,0.92,0.9986130374479889,0.9972080127323913,0.9033950431164445
185,RDP,0.92,0.42302357836338417,-0.12208662860734298,0.04347826086956521
186,OS,0.93,1.0,1.0,0.918410420309956
187,RDP,0.93,0.42302357836338417,-0.12208662860734298,0.04347826086956521
188,OS,0.9400000000000001,1.0,1.0,0.9264306820237593
189,RDP,0.9400000000000001,0.42302357836338417,-0.12208662860734298,0.04347826086956521
190,OS,0.9500000000000001,1.0,1.0,0.9390339504311643
191,RDP,0.9500000000000001,0.42302357836338417,-0.12208662860734298,0.04347826086956521
192,OS,0.96,1.0,1.0,0.9534463004281495
193,RDP,0.96,0.42302357836338417,-0.12208662860734298,0.04347826086956521
194,OS,0.97,1.0,1.0,0.9624314056563953
195,RDP,0.97,0.42302357836338417,-0.12208662860734298,0.04347826086956521
196,OS,0.98,1.0,1.0,0.9632756437315323
197,RDP,0.98,0.42302357836338417,-0.12208662860734298,0.04347826086956521
198,OS,0.99,1.0,1.0,0.9632756437315323
199,RDP,0.99,0.42302357836338417,-0.12208662860734298,0.04347826086956521
