Type,Alpha,Mean Loyalty,Kappa Loyalty,Complexity,Num Segments
OS,0.0,0.2,-0.010866818296689562,0.01265822784810127,1.0
RDP,0.0,1.0,1.0,0.9998734177215189,78.99
BU,0.0,1.0,1.0,1.0126582278481016,80.0
VC,0.0,1.0,1.0,1.0,79.0
LSF,0.0,0.0,0.0,0.0,0.0
OS,0.1,0.95,0.8407643312101911,0.16746835443037977,13.23
RDP,0.1,0.88,0.6642417459429211,0.13037974683544307,10.3
BU,0.1,0.77,0.4748858447488584,0.10949367088607596,8.65
VC,0.1,0.95,0.8407643312101911,0.2479746835443038,19.59
LSF,0.1,0.0,0.0,0.0,0.0
OS,0.2,0.98,0.9375390381011868,0.23392405063291138,18.48
RDP,0.2,0.83,0.5478723404255319,0.0946835443037975,7.48
BU,0.2,0.64,0.27095990279465365,0.07924050632911393,6.26
VC,0.2,0.89,0.6867881548974943,0.18632911392405066,14.72
LSF,0.2,0.0,0.0,0.0,0.0
OS,0.30000000000000004,0.96,0.8700454840805718,0.2940506329113924,23.23
RDP,0.30000000000000004,0.85,0.4813278008298756,0.06392405063291141,5.05
BU,0.30000000000000004,0.81,0.4589977220956719,0.06430379746835445,5.08
VC,0.30000000000000004,0.86,0.5790739627179795,0.16050632911392404,12.68
LSF,0.30000000000000004,0.0,0.0,0.0,0.0
OS,0.4,0.97,0.9080882352941176,0.35518987341772146,28.06
RDP,0.4,0.56,0.17137476459510348,0.04936708860759495,3.9
BU,0.4,0.81,0.4774477447744775,0.0627848101265823,4.96
VC,0.4,0.87,0.6298405466970387,0.14683544303797472,11.6
LSF,0.4,0.0,0.0,0.0,0.0
OS,0.5,0.99,0.9681528662420382,0.4291139240506328,33.9
RDP,0.5,0.23,0.019358125318390318,0.020379746835443045,1.61
BU,0.5,0.73,0.41659464131374246,0.05835443037974685,4.61
VC,0.5,0.86,0.608282036933408,0.13645569620253167,10.78
LSF,0.5,0.0,0.0,0.0,0.0
OS,0.6000000000000001,1.0,1.0,0.5243037974683544,41.42
RDP,0.6000000000000001,0.19,0.0,0.01265822784810127,1.0
BU,0.6000000000000001,0.28,0.0453460620525058,0.04835443037974684,3.82
VC,0.6000000000000001,0.86,0.5942028985507246,0.13037974683544307,10.3
LSF,0.6000000000000001,0.0,0.0,0.0,0.0
OS,0.7000000000000001,0.99,0.9681528662420382,0.6373417721518987,50.35
RDP,0.7000000000000001,0.19,0.0,0.01265822784810127,1.0
BU,0.7000000000000001,0.2,0.004727544165215147,0.03848101265822785,3.04
VC,0.7000000000000001,0.85,0.5728929384965831,0.12455696202531648,9.84
LSF,0.7000000000000001,0.0,0.0,0.0,0.0
OS,0.8,1.0,1.0,0.7760759493670888,61.31
RDP,0.8,0.19,0.0,0.01265822784810127,1.0
BU,0.8,0.19,0.0,0.03734177215189874,2.95
VC,0.8,0.86,0.608282036933408,0.12253164556962026,9.68
LSF,0.8,0.0,0.0,0.0,0.0
OS,0.9,1.0,1.0,0.8997468354430379,71.08
RDP,0.9,0.19,0.0,0.01265822784810127,1.0
BU,0.9,0.19,0.0,0.03569620253164557,2.82
VC,0.9,0.84,0.5673336938885885,0.11822784810126585,9.34
LSF,0.9,0.0,0.0,0.0,0.0
