Type,Alpha,Mean Loyalty,Kappa Loyalty,Complexity,Num Segments
OS,0.0,0.56,0.04139433551198268,0.01265822784810127,1.0
RDP,0.0,1.0,1.0,0.9998734177215189,78.99
BU,0.0,1.0,1.0,1.0126582278481016,80.0
VC,0.0,1.0,1.0,1.0,79.0
LSF,0.0,0.0,0.0,0.0,0.0
OS,0.1,0.74,0.49119373776908015,0.16746835443037977,13.23
RDP,0.1,0.74,0.48919449901768175,0.13037974683544307,10.3
BU,0.1,0.68,0.34826883910386963,0.10949367088607596,8.65
VC,0.1,0.83,0.6640316205533596,0.2479746835443038,19.59
LSF,0.1,0.0,0.0,0.0,0.0
OS,0.2,0.85,0.7023809523809523,0.23392405063291138,18.48
RDP,0.2,0.5,-0.026694045174537884,0.0946835443037975,7.48
BU,0.2,0.52,-0.014799154334038223,0.07924050632911393,6.26
VC,0.2,0.73,0.47058823529411764,0.18632911392405066,14.72
LSF,0.2,0.0,0.0,0.0,0.0
OS,0.30000000000000004,0.82,0.6421471172962226,0.2940506329113924,23.23
RDP,0.30000000000000004,0.56,0.09650924024640661,0.06392405063291141,5.05
BU,0.30000000000000004,0.49,-0.08974358974358987,0.06430379746835445,5.08
VC,0.30000000000000004,0.65,0.31640625,0.16050632911392404,12.68
LSF,0.30000000000000004,0.0,0.0,0.0,0.0
OS,0.4,0.88,0.7614314115308151,0.35518987341772146,28.06
RDP,0.4,0.51,-0.025104602510460206,0.04936708860759495,3.9
BU,0.4,0.5,-0.07066381156316903,0.0627848101265823,4.96
VC,0.4,0.63,0.27734375,0.14683544303797472,11.6
LSF,0.4,0.0,0.0,0.0,0.0
OS,0.5,0.91,0.8200000000000001,0.4291139240506328,33.9
RDP,0.5,0.49,0.0,0.020379746835443045,1.61
BU,0.5,0.49,-0.09442060085836923,0.05835443037974685,4.61
VC,0.5,0.64,0.29824561403508765,0.13645569620253167,10.78
LSF,0.5,0.0,0.0,0.0,0.0
OS,0.6000000000000001,0.94,0.8797595190380761,0.5243037974683544,41.42
RDP,0.6000000000000001,0.46,0.01639344262295095,0.01265822784810127,1.0
BU,0.6000000000000001,0.5,-0.08459869848156187,0.04835443037974684,3.82
VC,0.6000000000000001,0.66,0.3372319688109161,0.13037974683544307,10.3
LSF,0.6000000000000001,0.0,0.0,0.0,0.0
OS,0.7000000000000001,0.97,0.9397590361445783,0.6373417721518987,50.35
RDP,0.7000000000000001,0.46,0.01639344262295095,0.01265822784810127,1.0
BU,0.7000000000000001,0.49,-0.11353711790393017,0.03848101265822785,3.04
VC,0.7000000000000001,0.65,0.3137254901960784,0.12455696202531648,9.84
LSF,0.7000000000000001,0.0,0.0,0.0,0.0
OS,0.8,0.98,0.9595959595959596,0.7760759493670888,61.31
RDP,0.8,0.46,0.01639344262295095,0.01265822784810127,1.0
BU,0.8,0.5,-0.09409190371991238,0.03734177215189874,2.95
VC,0.8,0.67,0.3503937007874015,0.12253164556962026,9.68
LSF,0.8,0.0,0.0,0.0,0.0
OS,0.9,1.0,1.0,0.8997468354430379,71.08
RDP,0.9,0.46,0.01639344262295095,0.01265822784810127,1.0
BU,0.9,0.53,-0.03524229074889851,0.03569620253164557,2.82
VC,0.9,0.6,0.20159680638722555,0.11822784810126585,9.34
LSF,0.9,0.0,0.0,0.0,0.0
