Type,Alpha,Percentage Agreement,Kappa Loyalty,Complexity,Num Segments
OS,0.0,50,0.0,0.006711409395973147,1.0
RDP,0.0,100,1.0,0.9991275167785233,148.87
BU,0.0,100,1.0,1.0,149.0
BU,0.0,100,1.0,1.0,149.0
VW,0.0,100,1.0,1.0,149.0
OS,0.01,94,0.88,0.03295302013422821,4.91
RDP,0.01,99,0.98,0.09348993288590605,13.93
BU,0.01,100,1.0,0.13973154362416104,20.82
BU,0.01,100,1.0,0.13973154362416104,20.82
VW,0.01,100,1.0,0.11744966442953014,17.5
OS,0.02,96,0.92,0.03899328859060405,5.81
RDP,0.02,96,0.92,0.06496644295302008,9.68
BU,0.02,98,0.96,0.10617449664429542,15.82
BU,0.02,98,0.96,0.10617449664429542,15.82
VW,0.02,100,1.0,0.0931543624161074,13.88
OS,0.03,96,0.92,0.04194630872483222,6.25
RDP,0.03,95,0.9,0.05422818791946304,8.08
BU,0.03,98,0.96,0.0923489932885907,13.76
BU,0.03,98,0.96,0.0923489932885907,13.76
VW,0.03,99,0.98,0.07912751677852356,11.79
OS,0.04,97,0.94,0.04610738255033553,6.87
RDP,0.04,94,0.88,0.048724832214765056,7.26
BU,0.04,97,0.94,0.08402684563758395,12.52
BU,0.04,97,0.94,0.08402684563758395,12.52
VW,0.04,99,0.98,0.07161073825503358,10.67
OS,0.05,98,0.96,0.05093959731543617,7.59
RDP,0.05,93,0.86,0.0446979865771812,6.66
BU,0.05,97,0.94,0.07838926174496652,11.68
BU,0.05,97,0.94,0.07838926174496652,11.68
VW,0.05,98,0.96,0.0655704697986577,9.77
OS,0.06,98,0.96,0.05469798657718115,8.15
RDP,0.06,92,0.84,0.03973154362416112,5.92
BU,0.06,98,0.96,0.07503355704697992,11.18
BU,0.06,98,0.96,0.07503355704697992,11.18
VW,0.06,98,0.96,0.06087248322147647,9.07
OS,0.07,98,0.96,0.057718120805369075,8.6
RDP,0.07,91,0.8200000000000001,0.036241610738255055,5.4
BU,0.07,98,0.96,0.07154362416107388,10.66
BU,0.07,98,0.96,0.07154362416107388,10.66
VW,0.07,97,0.94,0.05738255033557043,8.55
OS,0.08,98,0.96,0.059731543624161026,8.9
RDP,0.08,91,0.8200000000000001,0.03342281879194633,4.98
BU,0.08,98,0.96,0.06993288590604031,10.42
BU,0.08,98,0.96,0.06993288590604031,10.42
VW,0.08,97,0.94,0.05489932885906036,8.18
OS,0.09,98,0.96,0.06315436241610733,9.41
RDP,0.09,85,0.7,0.030604026845637584,4.56
BU,0.09,98,0.96,0.06872483221476514,10.24
BU,0.09,98,0.96,0.06872483221476514,10.24
VW,0.09,97,0.94,0.052013422818791906,7.75
OS,0.1,99,0.98,0.06677852348993286,9.95
RDP,0.1,84,0.6799999999999999,0.028993288590604026,4.32
