Type,Alpha,Percentage Agreement,Kappa Loyalty,Complexity,Num Segments
OS,0.0,17,-0.011208576998050779,0.007874015748031484,1.0
RDP,0.0,100,1.0,0.9791338582677166,124.35
BU,0.0,100,1.0,1.0,127.0
BU,0.0,100,1.0,1.0,127.0
VW,0.0,100,1.0,1.0,127.0
OS,0.01,84,0.576271186440678,0.04283464566929129,5.44
RDP,0.01,100,1.0,0.25543307086614175,32.44
BU,0.01,99,0.9768303985171455,0.18598425196850396,23.62
BU,0.01,99,0.9768303985171455,0.18598425196850396,23.62
VW,0.01,100,1.0,0.22362204724409446,28.4
OS,0.02,96,0.9049429657794676,0.05204724409448813,6.61
RDP,0.02,100,1.0,0.13370078740157465,16.98
BU,0.02,99,0.9768303985171455,0.14283464566929116,18.14
BU,0.02,99,0.9768303985171455,0.14283464566929116,18.14
VW,0.02,100,1.0,0.15716535433070847,19.96
OS,0.03,100,1.0,0.059763779527558986,7.59
RDP,0.03,99,0.9768303985171455,0.11708661417322822,14.87
BU,0.03,99,0.9768303985171455,0.12551181102362188,15.94
BU,0.03,99,0.9768303985171455,0.12551181102362188,15.94
VW,0.03,100,1.0,0.11771653543307073,14.95
OS,0.04,100,1.0,0.06606299212598418,8.39
RDP,0.04,99,0.9768303985171455,0.10133858267716522,12.87
BU,0.04,99,0.9768303985171455,0.11669291338582662,14.82
BU,0.04,99,0.9768303985171455,0.11669291338582662,14.82
VW,0.04,100,1.0,0.10086614173228334,12.81
OS,0.05,100,1.0,0.0688188976377952,8.74
RDP,0.05,99,0.9768303985171455,0.08480314960629912,10.77
BU,0.05,99,0.9768303985171455,0.10913385826771639,13.86
BU,0.05,99,0.9768303985171455,0.10913385826771639,13.86
VW,0.05,99,0.9768303985171455,0.08826771653543297,11.21
OS,0.06,100,1.0,0.07070866141732275,8.98
RDP,0.06,99,0.9768303985171455,0.07881889763779518,10.01
BU,0.06,99,0.9768303985171455,0.10535433070866126,13.38
BU,0.06,99,0.9768303985171455,0.10535433070866126,13.38
VW,0.06,100,1.0,0.08299212598425186,10.54
OS,0.07,100,1.0,0.07204724409448811,9.15
RDP,0.07,99,0.9768303985171455,0.07527559055118101,9.56
BU,0.07,99,0.9768303985171455,0.10283464566929121,13.06
BU,0.07,99,0.9768303985171455,0.10283464566929121,13.06
VW,0.07,99,0.9768303985171455,0.07929133858267706,10.07
OS,0.08,100,1.0,0.07393700787401566,9.39
RDP,0.08,99,0.9768303985171455,0.07204724409448811,9.15
BU,0.08,99,0.9768303985171455,0.10125984251968491,12.86
BU,0.08,99,0.9768303985171455,0.10125984251968491,12.86
VW,0.08,99,0.9768303985171455,0.07425196850393692,9.43
OS,0.09,100,1.0,0.07543307086614165,9.58
RDP,0.09,99,0.9768303985171455,0.06913385826771645,8.78
BU,0.09,98,0.9532710280373832,0.09874015748031484,12.54
BU,0.09,98,0.9532710280373832,0.09874015748031484,12.54
VW,0.09,99,0.9768303985171455,0.07141732283464558,9.07
OS,0.1,100,1.0,0.07716535433070856,9.8
RDP,0.1,99,0.9768303985171455,0.06708661417322827,8.52
BU,0.1,96,0.9049429657794676,0.09606299212598414,12.2
BU,0.1,96,0.9049429657794676,0.09606299212598414,12.2
VW,0.1,99,0.9768303985171455,0.06952755905511804,8.83
OS,0.11,100,1.0,0.07937007874015739,10.08
RDP,0.11,99,0.9768303985171455,0.06566929133858261,8.34
BU,0.11,96,0.9049429657794676,0.09417322834645658,11.96
