Type,Alpha,Mean Loyalty,Kappa Loyalty,Complexity
RDP,0.66,0.9571428571428572,0.0,0.01052631578947369
BU,0.66,0.9,0.0,0.049323308270676706
VC,0.66,1.0,,0.08210526315789474
OS,0.67,1.0,,0.7451127819548872
RDP,0.67,0.9571428571428572,0.0,0.01052631578947369
BU,0.67,0.9,0.0,0.049022556390977454
VC,0.67,1.0,,0.08135338345864662
OS,0.68,1.0,,0.7565413533834585
RDP,0.68,0.9571428571428572,0.0,0.01052631578947369
BU,0.68,0.9,0.0,0.04872180451127821
VC,0.68,1.0,,0.08075187969924813
OS,0.6900000000000001,1.0,,0.7666165413533834
RDP,0.6900000000000001,0.9571428571428572,0.0,0.01052631578947369
BU,0.6900000000000001,0.9,0.0,0.048421052631578955
VC,0.6900000000000001,1.0,,0.08030075187969925
OS,0.7000000000000001,1.0,,0.7750375939849624
RDP,0.7000000000000001,0.9571428571428572,0.0,0.01052631578947369
BU,0.7000000000000001,0.8857142857142857,0.0,0.04812030075187971
VC,0.7000000000000001,1.0,,0.0793984962406015
OS,0.71,1.0,,0.7837593984962408
RDP,0.71,0.9571428571428572,0.0,0.01052631578947369
BU,0.71,0.8857142857142857,0.0,0.04812030075187971
VC,0.71,1.0,,0.078796992481203
OS,0.72,1.0,,0.7914285714285714
RDP,0.72,0.9571428571428572,0.0,0.01052631578947369
BU,0.72,0.8857142857142857,0.0,0.04812030075187971
VC,0.72,1.0,,0.07804511278195489
OS,0.73,1.0,,0.8006015037593985
RDP,0.73,0.9571428571428572,0.0,0.01052631578947369
BU,0.73,0.8857142857142857,0.0,0.04781954887218046
VC,0.73,1.0,,0.07759398496240602
OS,0.74,1.0,,0.8118796992481202
RDP,0.74,0.9571428571428572,0.0,0.01052631578947369
BU,0.74,0.8714285714285714,0.0,0.04751879699248121
VC,0.74,1.0,,0.07669172932330827
OS,0.75,1.0,,0.8198496240601503
RDP,0.75,0.9571428571428572,0.0,0.01052631578947369
BU,0.75,0.8714285714285714,0.0,0.04751879699248121
VC,0.75,1.0,,0.07593984962406015
OS,0.76,1.0,,0.8296240601503758
RDP,0.76,0.9571428571428572,0.0,0.01052631578947369
BU,0.76,0.8571428571428571,0.0,0.047218045112781964
VC,0.76,1.0,,0.0756390977443609
OS,0.77,1.0,,0.836390977443609
RDP,0.77,0.9571428571428572,0.0,0.01052631578947369
BU,0.77,0.8571428571428571,0.0,0.04691729323308271
VC,0.77,1.0,,0.07428571428571427
OS,0.78,1.0,,0.8452631578947368
RDP,0.78,0.9571428571428572,0.0,0.01052631578947369
BU,0.78,0.8285714285714286,0.0,0.04601503759398497
VC,0.78,1.0,,0.07368421052631578
OS,0.79,1.0,,0.8542857142857142
RDP,0.79,0.9571428571428572,0.0,0.01052631578947369
BU,0.79,0.8142857142857143,0.0,0.04571428571428572
VC,0.79,1.0,,0.07353383458646615
OS,0.8,1.0,,0.8624060150375941
RDP,0.8,0.9571428571428572,0.0,0.01052631578947369
BU,0.8,0.8,0.0,0.044812030075187984
VC,0.8,1.0,,0.07278195488721803
OS,0.81,1.0,,0.8702255639097743
RDP,0.81,0.9571428571428572,0.0,0.01052631578947369
BU,0.81,0.8,0.0,0.044812030075187984
VC,0.81,1.0,,0.07263157894736841
OS,0.8200000000000001,1.0,,0.877593984962406
RDP,0.8200000000000001,0.9571428571428572,0.0,0.01052631578947369
BU,0.8200000000000001,0.7714285714285715,0.0,0.044210526315789485
VC,0.8200000000000001,1.0,,0.0718796992481203
OS,0.8300000000000001,1.0,,0.8878195488721803
RDP,0.8300000000000001,0.9571428571428572,0.0,0.01052631578947369
BU,0.8300000000000001,0.7714285714285715,0.0,0.04390977443609023
VC,0.8300000000000001,1.0,,0.0706766917293233
OS,0.84,1.0,,0.8945864661654135
RDP,0.84,0.9571428571428572,0.0,0.01052631578947369
BU,0.84,0.7571428571428571,0.0,0.04270676691729324
VC,0.84,1.0,,0.06977443609022556
OS,0.85,1.0,,0.9003007518796992
RDP,0.85,0.9571428571428572,0.0,0.01052631578947369
BU,0.85,0.7285714285714285,0.0,0.04180451127819549
VC,0.85,1.0,,0.06962406015037594
OS,0.86,1.0,,0.9067669172932331
RDP,0.86,0.9571428571428572,0.0,0.01052631578947369
BU,0.86,0.7285714285714285,0.0,0.041203007518797
VC,0.86,1.0,,0.06932330827067668
OS,0.87,1.0,,0.913233082706767
RDP,0.87,0.9571428571428572,0.0,0.01052631578947369
BU,0.87,0.7285714285714285,0.0,0.04090225563909776
VC,0.87,1.0,,0.06932330827067668
OS,0.88,1.0,,0.9218045112781953
RDP,0.88,0.9571428571428572,0.0,0.01052631578947369
BU,0.88,0.7142857142857143,0.0,0.04000000000000001
VC,0.88,1.0,,0.06872180451127817
OS,0.89,1.0,,0.9308270676691728
RDP,0.89,0.9571428571428572,0.0,0.01052631578947369
BU,0.89,0.7,0.0,0.03969924812030076
VC,0.89,1.0,,0.06766917293233082
OS,0.9,1.0,,0.9380451127819549
RDP,0.9,0.9571428571428572,0.0,0.01052631578947369
BU,0.9,0.7,0.0,0.03879699248120302
VC,0.9,1.0,,0.06751879699248119
OS,0.91,1.0,,0.943609022556391
RDP,0.91,0.9571428571428572,0.0,0.01052631578947369
BU,0.91,0.7,0.0,0.03879699248120302
VC,0.91,1.0,,0.06736842105263158
OS,0.92,1.0,,0.9523308270676694
RDP,0.92,0.9571428571428572,0.0,0.01052631578947369
BU,0.92,0.7,0.0,0.037894736842105266
VC,0.92,1.0,,0.06706766917293232
OS,0.93,1.0,,0.9583458646616538
RDP,0.93,0.9571428571428572,0.0,0.01052631578947369
BU,0.93,0.7,0.0,0.036691729323308275
VC,0.93,1.0,,0.06586466165413533
OS,0.9400000000000001,1.0,,0.9642105263157893
RDP,0.9400000000000001,0.9571428571428572,0.0,0.01052631578947369
BU,0.9400000000000001,0.6571428571428571,0.0,0.035488721804511285
VC,0.9400000000000001,1.0,,0.06571428571428573
OS,0.9500000000000001,1.0,,0.9700751879699246
RDP,0.9500000000000001,0.9571428571428572,0.0,0.01052631578947369
BU,0.9500000000000001,0.6571428571428571,0.0,0.03518796992481204
VC,0.9500000000000001,1.0,,0.06556390977443609
OS,0.96,1.0,,0.9747368421052631
RDP,0.96,0.9571428571428572,0.0,0.01052631578947369
BU,0.96,0.6571428571428571,0.0,0.03518796992481204
VC,0.96,1.0,,0.06541353383458647
OS,0.97,1.0,,0.9828571428571428
RDP,0.97,0.9571428571428572,0.0,0.01052631578947369
BU,0.97,0.6428571428571429,0.0,0.033684210526315796
VC,0.97,1.0,,0.06511278195488722
OS,0.98,1.0,,0.9884210526315788
RDP,0.98,0.9571428571428572,0.0,0.01052631578947369
BU,0.98,0.6428571428571429,0.0,0.033684210526315796
VC,0.98,1.0,,0.06466165413533835
OS,0.99,1.0,,0.9954887218045112
RDP,0.99,0.9571428571428572,0.0,0.01052631578947369
BU,0.99,0.6428571428571429,0.0,0.03338345864661654
VC,0.99,1.0,,0.0643609022556391
