Type,Alpha,Mean Loyalty,Kappa Loyalty,Complexity
BU,0.27,0.3550624133148405,0.0,0.13212325875897002
VC,0.27,0.9986130374479889,0.0,0.24687933425797504
OS,0.28,1.0,,0.23867816438521378
RDP,0.28,0.7461858529819695,0.0,0.11945968763191218
BU,0.28,0.3522884882108183,0.0,0.1311584152445275
VC,0.28,0.9986130374479889,0.0,0.24295965748055237
OS,0.29,1.0,,0.24531146354700595
RDP,0.29,0.6879334257975035,0.0,0.1133691129469939
BU,0.29,0.3509015256588072,0.0,0.1310378098052222
VC,0.29,0.9972260748959778,0.0,0.23813543990833985
OS,0.3,1.0,,0.2514623409515769
RDP,0.3,0.6130374479889042,0.0,0.10420309955979014
BU,0.3,0.34812760055478503,0.0,0.13079659892661158
VC,0.3,0.9972260748959778,0.0,0.23385394681300128
OS,0.31,1.0,,0.25815594283302173
RDP,0.31,0.5464632454923717,0.0,0.09509738889223904
BU,0.31,0.34535367545076284,0.0,0.13043478260869562
VC,0.31,0.9972260748959778,0.0,0.23053729723210514
OS,0.32,1.0,,0.26394500391967674
RDP,0.32,0.5478502080443828,0.0,0.08520774286920339
BU,0.32,0.34535367545076284,0.0,0.13043478260869562
VC,0.32,0.9958391123439667,0.0,0.22722064765120908
OS,0.33,1.0,,0.26991497316528973
RDP,0.33,0.5769764216366158,0.0,0.07628294036061026
BU,0.33,0.34535367545076284,0.0,0.13043478260869562
VC,0.33,0.9958391123439667,0.0,0.2243864198275342
OS,0.34,1.0,,0.2769100886449979
RDP,0.34,0.6213592233009708,0.0,0.06832298136645962
BU,0.34,0.34535367545076284,0.0,0.13043478260869562
VC,0.34,0.9958391123439667,0.0,0.22209491648073332
OS,0.35000000000000003,1.0,,0.28396550684435873
RDP,0.35000000000000003,0.7059639389736477,0.0,0.06078514140987757
BU,0.35000000000000003,0.34535367545076284,0.0,0.13043478260869562
VC,0.35000000000000003,0.9944521497919556,0.0,0.21950189953566904
OS,0.36,1.0,,0.2892721461737924
RDP,0.36,0.7836338418862691,0.0,0.05511668576252788
BU,0.36,0.34535367545076284,0.0,0.13043478260869562
VC,0.36,0.9944521497919556,0.0,0.21678827715129953
OS,0.37,1.0,,0.2964481698124586
RDP,0.37,0.841886269070735,0.0,0.051860338901284435
BU,0.37,0.34535367545076284,0.0,0.13043478260869562
VC,0.37,0.9944521497919556,0.0,0.2151601037206778
OS,0.38,1.0,,0.30356389073147194
RDP,0.38,0.871012482662968,0.0,0.04950853283483084
BU,0.38,0.34535367545076284,0.0,0.13043478260869562
VC,0.38,0.9916782246879334,0.0,0.21250678405596093
OS,0.39,1.0,,0.3104987034915274
RDP,0.39,0.8876560332871013,0.0,0.04854368932038834
BU,0.39,0.34535367545076284,0.0,0.13043478260869562
VC,0.39,0.9902912621359223,0.0,0.20985346439124405
OS,0.4,1.0,,0.3178556352891515
RDP,0.4,0.8945908460471568,0.0,0.04775975396490381
BU,0.4,0.34535367545076284,0.0,0.13043478260869562
VC,0.4,0.9902912621359223,0.0,0.208104685521317
OS,0.41000000000000003,1.0,,0.3252125670867756
RDP,0.41000000000000003,0.8932038834951457,0.0,0.04709642404872458
BU,0.41000000000000003,0.34535367545076284,0.0,0.13043478260869562
VC,0.41000000000000003,0.9902912621359223,0.0,0.206174998492432
OS,0.42,1.0,,0.3336549478381475
RDP,0.42,0.8918169209431346,0.0,0.04703612132907193
BU,0.42,0.34535367545076284,0.0,0.13043478260869562
VC,0.42,0.9875173370319001,0.0,0.20436591690285233
OS,0.43,1.0,,0.34233853946813003
RDP,0.43,0.8918169209431346,0.0,0.04655369957185068
BU,0.43,0.34535367545076284,0.0,0.13043478260869562
VC,0.43,0.9819694868238558,0.0,0.2018332026774408
OS,0.44,1.0,,0.35084122293915454
RDP,0.44,0.8890429958391124,0.0,0.046312488693240055
BU,0.44,0.34535367545076284,0.0,0.13043478260869562
VC,0.44,0.9805825242718447,0.0,0.19948139661098718
OS,0.45,1.0,,0.3593439064101791
RDP,0.45,0.8876560332871013,0.0,0.0462521859735874
BU,0.45,0.34535367545076284,0.0,0.13043478260869562
VC,0.45,0.9791955617198336,0.0,0.19803413133932343
OS,0.46,1.0,,0.3688717361152988
RDP,0.46,0.8862690707350902,0.0,0.04619188325393475
BU,0.46,0.34535367545076284,0.0,0.13043478260869562
VC,0.46,0.9764216366158114,0.0,0.19598383887113308
OS,0.47000000000000003,1.0,,0.3775553277452813
RDP,0.47000000000000003,0.8793342579750347,0.0,0.04576976421636615
BU,0.47000000000000003,0.34535367545076284,0.0,0.13043478260869562
VC,0.47000000000000003,0.9722607489597781,0.0,0.19483808719773266
OS,0.48,1.0,,0.386540432973527
RDP,0.48,0.8793342579750347,0.0,0.045528553337755524
BU,0.48,0.34535367545076284,0.0,0.13043478260869562
VC,0.48,0.970873786407767,0.0,0.19314961104745826
OS,0.49,1.0,,0.3946209974069831
RDP,0.49,0.8737864077669902,0.0,0.0452873424591449
BU,0.49,0.34535367545076284,0.0,0.13043478260869562
VC,0.49,0.9639389736477115,0.0,0.19176264849544716
OS,0.5,1.0,,0.40535488150515586
RDP,0.5,0.8737864077669902,0.0,0.04516673701983958
BU,0.5,0.34535367545076284,0.0,0.13043478260869562
VC,0.5,0.9625520110957004,0.0,0.19049629138274132
OS,0.51,1.0,,0.41403847313513836
RDP,0.51,0.871012482662968,0.0,0.04504613158053426
BU,0.51,0.34535367545076284,0.0,0.13043478260869562
VC,0.51,0.955617198335645,0.0,0.18910932883073023
OS,0.52,1.0,,0.42157631309172033
RDP,0.52,0.8668515950069348,0.0,0.044865223421576304
BU,0.52,0.34535367545076284,0.0,0.13043478260869562
VC,0.52,0.955617198335645,0.0,0.1883856961948984
OS,0.53,1.0,,0.43116444551649274
RDP,0.53,0.8654646324549237,0.0,0.04480492070192365
BU,0.53,0.34535367545076284,0.0,0.13043478260869562
VC,0.53,0.955617198335645,0.0,0.18723994452149792
OS,0.54,1.0,,0.4403304589036966
RDP,0.54,0.8654646324549237,0.0,0.04480492070192365
BU,0.54,0.34535367545076284,0.0,0.13043478260869562
VC,0.54,0.9514563106796117,0.0,0.18555146837122355
OS,0.55,1.0,,0.44949647229090034
RDP,0.55,0.8599167822468793,0.0,0.04450340710366037
BU,0.55,0.34535367545076284,0.0,0.13043478260869562
VC,0.55,0.9472954230235784,0.0,0.18452632213712838
OS,0.56,1.0,,0.457456431285051
RDP,0.56,0.8529819694868238,0.0,0.04414159078574443
BU,0.56,0.34535367545076284,0.0,0.13043478260869562
VC,0.56,0.9431345353675451,0.0,0.18344087318338054
OS,0.5700000000000001,1.0,,0.4663209310739915
RDP,0.5700000000000001,0.8502080443828016,0.0,0.04402098534643911
BU,0.5700000000000001,0.34535367545076284,0.0,0.13043478260869562
VC,0.5700000000000001,0.9431345353675451,0.0,0.18199360791171681
OS,0.58,1.0,,0.4740999819091841
RDP,0.58,0.8488210818307905,0.0,0.0439003799071338
BU,0.58,0.34535367545076284,0.0,0.13043478260869562
VC,0.58,0.9389736477115118,0.0,0.1808478562383163
OS,0.59,1.0,,0.48362781161430385
RDP,0.59,0.8474341192787794,0.0,0.04377977446782849
BU,0.59,0.34535367545076284,0.0,0.13043478260869562
VC,0.59,0.9334257975034674,0.0,0.18000361816317914
OS,0.6,1.0,,0.492371705963939
RDP,0.6,0.8474341192787794,0.0,0.04377977446782849
BU,0.6,0.34535367545076284,0.0,0.13043478260869562
VC,0.6,0.9251040221914009,0.0,0.1788578664897787
OS,0.61,1.0,,0.5003316649580897
RDP,0.61,0.8460471567267683,0.0,0.04365916902852318
BU,0.61,0.34535367545076284,0.0,0.13043478260869562
VC,0.61,0.9195561719833565,0.0,0.17801362841464147
OS,0.62,1.0,,0.5133570524030634
RDP,0.62,0.8446601941747572,0.0,0.04359886630887052
BU,0.62,0.34535367545076284,0.0,0.13043478260869562
VC,0.62,0.9181692094313454,0.0,0.1772899957788096
OS,0.63,1.0,,0.5232466984260989
RDP,0.63,0.8432732316227461,0.0,0.043538563589217864
BU,0.63,0.34535367545076284,0.0,0.13043478260869562
VC,0.63,0.912621359223301,0.0,0.17656636314297772
OS,0.64,1.0,,0.5333775553277452
RDP,0.64,0.841886269070735,0.0,0.04347826086956521
BU,0.64,0.34535367545076284,0.0,0.13043478260869562
VC,0.64,0.9098474341192788,0.0,0.17560151962853524
OS,0.65,1.0,,0.5421817523970331
RDP,0.65,0.841886269070735,0.0,0.04347826086956521
BU,0.65,0.34535367545076284,0.0,0.13043478260869562
VC,0.65,0.9056865464632455,0.0,0.17475728155339806
OS,0.66,1.0,,0.5528553337755532
RDP,0.66,0.841886269070735,0.0,0.04347826086956521
BU,0.66,0.34535367545076284,0.0,0.13043478260869562
VC,0.66,0.9001386962552012,0.0,0.17409395163721883
OS,0.67,1.0,,0.5643731532292107
RDP,0.67,0.841886269070735,0.0,0.04347826086956521
BU,0.67,0.34535367545076284,0.0,0.13043478260869562
VC,0.67,0.8918169209431346,0.0,0.17337031900138694
OS,0.68,1.0,,0.574142193812941
RDP,0.68,0.841886269070735,0.0,0.04347826086956521
BU,0.68,0.34535367545076284,0.0,0.13043478260869562
VC,0.68,0.8848821081830791,0.0,0.17282759452451305
OS,0.6900000000000001,1.0,,0.585358499668335
RDP,0.6900000000000001,0.841886269070735,0.0,0.04347826086956521
BU,0.6900000000000001,0.34535367545076284,0.0,0.13043478260869562
VC,0.6900000000000001,0.883495145631068,0.0,0.17228487004763912
OS,0.7000000000000001,1.0,,0.5958511728878972
RDP,0.7000000000000001,0.841886269070735,0.0,0.04347826086956521
BU,0.7000000000000001,0.34535367545076284,0.0,0.13043478260869562
VC,0.7000000000000001,0.8723994452149791,0.0,0.1715009346921546
OS,0.71,1.0,,0.6073689923415546
RDP,0.71,0.841886269070735,0.0,0.04347826086956521
BU,0.71,0.34535367545076284,0.0,0.13043478260869562
VC,0.71,0.8682385575589459,0.0,0.17077730205632272
OS,0.72,1.0,,0.6191280226738226
RDP,0.72,0.841886269070735,0.0,0.04347826086956521
BU,0.72,0.34535367545076284,0.0,0.13043478260869562
VC,0.72,0.855755894590846,0.0,0.1698727612615329
OS,0.73,1.0,,0.6322137128384491
RDP,0.73,0.841886269070735,0.0,0.04347826086956521
BU,0.73,0.34535367545076284,0.0,0.13043478260869562
VC,0.73,0.8502080443828016,0.0,0.16933003678465897
OS,0.74,1.0,,0.6452391002834228
RDP,0.74,0.841886269070735,0.0,0.04347826086956521
BU,0.74,0.34535367545076284,0.0,0.13043478260869562
VC,0.74,0.8446601941747572,0.0,0.16884761502743773
OS,0.75,1.0,,0.6575408550925647
RDP,0.75,0.841886269070735,0.0,0.04347826086956521
BU,0.75,0.34535367545076284,0.0,0.13043478260869562
VC,0.75,0.840499306518724,0.0,0.1684254959898691
OS,0.76,1.0,,0.6699029126213591
RDP,0.76,0.841886269070735,0.0,0.04347826086956521
BU,0.76,0.34535367545076284,0.0,0.13043478260869562
VC,0.76,0.8391123439667129,0.0,0.1681842851112585
OS,0.77,1.0,,0.6840137490200808
RDP,0.77,0.841886269070735,0.0,0.04347826086956521
BU,0.77,0.34535367545076284,0.0,0.13043478260869562
VC,0.77,0.8349514563106796,0.0,0.1677621660736899
OS,0.78,1.0,,0.698003979979497
RDP,0.78,0.841886269070735,0.0,0.04347826086956521
BU,0.78,0.34535367545076284,0.0,0.13043478260869562
VC,0.78,0.826629680998613,0.0,0.1670988361575107
OS,0.79,1.0,,0.7118736054996079
RDP,0.79,0.841886269070735,0.0,0.04347826086956521
BU,0.79,0.34535367545076284,0.0,0.13043478260869562
VC,0.79,0.8224687933425797,0.0,0.1667973225592474
OS,0.8,1.0,,0.7256226255804137
RDP,0.8,0.841886269070735,0.0,0.04347826086956521
BU,0.8,0.34535367545076284,0.0,0.13043478260869562
VC,0.8,0.8196948682385575,0.0,0.16619429536272085
OS,0.81,1.0,,0.7422058734848941
RDP,0.81,0.841886269070735,0.0,0.04347826086956521
BU,0.81,0.34535367545076284,0.0,0.13043478260869562
VC,0.81,0.8155339805825242,0.0,0.1655309654465416
OS,0.8200000000000001,1.0,,0.7572212506784057
RDP,0.8200000000000001,0.841886269070735,0.0,0.04347826086956521
BU,0.8200000000000001,0.34535367545076284,0.0,0.13043478260869562
VC,0.8200000000000001,0.8099861303744799,0.0,0.16510884640897303
OS,0.8300000000000001,1.0,,0.7709702707592112
RDP,0.8300000000000001,0.841886269070735,0.0,0.04347826086956521
BU,0.8300000000000001,0.34535367545076284,0.0,0.13043478260869562
VC,0.8300000000000001,0.8085991678224688,0.0,0.16468672737140444
OS,0.84,1.0,,0.7875535186636916
RDP,0.84,0.841886269070735,0.0,0.04347826086956521
BU,0.84,0.34535367545076284,0.0,0.13043478260869562
VC,0.84,0.8085991678224688,0.0,0.16444551649279382
OS,0.85,1.0,,0.8008804197069288
RDP,0.85,0.841886269070735,0.0,0.04347826086956521
BU,0.85,0.34535367545076284,0.0,0.13043478260869562
VC,0.85,0.8072122052704577,0.0,0.16360127841765662
OS,0.86,1.0,,0.8156545860218294
RDP,0.86,0.841886269070735,0.0,0.04347826086956521
BU,0.86,0.34535367545076284,0.0,0.13043478260869562
VC,0.86,0.8099861303744799,0.0,0.16311885666043538
OS,0.87,1.0,,0.8331423747210999
RDP,0.87,0.841886269070735,0.0,0.04347826086956521
BU,0.87,0.34535367545076284,0.0,0.13043478260869562
VC,0.87,0.8085991678224688,0.0,0.16275704034251942
OS,0.88,1.0,,0.8458662485678103
RDP,0.88,0.841886269070735,0.0,0.04347826086956521
BU,0.88,0.34535367545076284,0.0,0.13043478260869562
VC,0.88,0.8044382801664355,0.0,0.1622143158656455
OS,0.89,1.0,,0.857685581619731
RDP,0.89,0.841886269070735,0.0,0.04347826086956521
BU,0.89,0.34535367545076284,0.0,0.13043478260869562
VC,0.89,0.8030513176144244,0.0,0.1618524995477296
OS,0.9,1.0,,0.8723994452149791
RDP,0.9,0.841886269070735,0.0,0.04347826086956521
BU,0.9,0.34535367545076284,0.0,0.13043478260869562
VC,0.9,0.8016643550624133,0.0,0.16149068322981364
OS,0.91,1.0,,0.8913948019055659
RDP,0.91,0.841886269070735,0.0,0.04347826086956521
BU,0.91,0.34535367545076284,0.0,0.13043478260869562
VC,0.91,0.8016643550624133,0.0,0.16094795875293974
OS,0.92,1.0,,0.9033950431164445
RDP,0.92,0.841886269070735,0.0,0.04347826086956521
BU,0.92,0.34535367545076284,0.0,0.13043478260869562
VC,0.92,0.8044382801664355,0.0,0.16022432611710785
OS,0.93,1.0,,0.918410420309956
RDP,0.93,0.841886269070735,0.0,0.04347826086956521
BU,0.93,0.34535367545076284,0.0,0.13043478260869562
VC,0.93,0.8058252427184466,0.0,0.1597419043598866
OS,0.9400000000000001,1.0,,0.9264306820237593
RDP,0.9400000000000001,0.841886269070735,0.0,0.04347826086956521
BU,0.9400000000000001,0.34535367545076284,0.0,0.13043478260869562
VC,0.9400000000000001,0.8044382801664355,0.0,0.1596212989205813
OS,0.9500000000000001,1.0,,0.9390339504311643
RDP,0.9500000000000001,0.841886269070735,0.0,0.04347826086956521
BU,0.9500000000000001,0.34535367545076284,0.0,0.13043478260869562
VC,0.9500000000000001,0.8016643550624133,0.0,0.15925948260266534
OS,0.96,1.0,,0.9534463004281495
RDP,0.96,0.841886269070735,0.0,0.04347826086956521
BU,0.96,0.34535367545076284,0.0,0.13043478260869562
VC,0.96,0.8030513176144244,0.0,0.15853584996683348
OS,0.97,1.0,,0.9624314056563953
RDP,0.97,0.841886269070735,0.0,0.04347826086956521
BU,0.97,0.34535367545076284,0.0,0.13043478260869562
VC,0.97,0.8016643550624133,0.0,0.1579328227703069
OS,0.98,1.0,,0.9632756437315323
RDP,0.98,0.841886269070735,0.0,0.04347826086956521
BU,0.98,0.34535367545076284,0.0,0.13043478260869562
VC,0.98,0.8002773925104022,0.0,0.15775191461134896
OS,0.99,1.0,,0.9632756437315323
RDP,0.99,0.841886269070735,0.0,0.04347826086956521
BU,0.99,0.34535367545076284,0.0,0.13043478260869562
VC,0.99,0.8002773925104022,0.0,0.15714888741482239
