,Type,Alpha,Mean Loyalty,Kappa Loyalty,Complexity
137,RDP,0.68,0.5714285714285714,-0.19318181818181812,0.01052631578947369
138,OS,0.6900000000000001,1.0,1.0,0.7666165413533834
139,RDP,0.6900000000000001,0.5714285714285714,-0.19318181818181812,0.01052631578947369
140,OS,0.7000000000000001,1.0,1.0,0.7750375939849624
141,RDP,0.7000000000000001,0.5714285714285714,-0.19318181818181812,0.01052631578947369
142,OS,0.71,1.0,1.0,0.7837593984962408
143,RDP,0.71,0.5714285714285714,-0.19318181818181812,0.01052631578947369
144,OS,0.72,1.0,1.0,0.7914285714285714
145,RDP,0.72,0.5714285714285714,-0.19318181818181812,0.01052631578947369
146,OS,0.73,1.0,1.0,0.8006015037593985
147,RDP,0.73,0.5714285714285714,-0.19318181818181812,0.01052631578947369
148,OS,0.74,1.0,1.0,0.8118796992481202
149,RDP,0.74,0.5714285714285714,-0.19318181818181812,0.01052631578947369
150,OS,0.75,1.0,1.0,0.8198496240601503
151,RDP,0.75,0.5714285714285714,-0.19318181818181812,0.01052631578947369
152,OS,0.76,1.0,1.0,0.8296240601503758
153,RDP,0.76,0.5714285714285714,-0.19318181818181812,0.01052631578947369
154,OS,0.77,1.0,1.0,0.836390977443609
155,RDP,0.77,0.5714285714285714,-0.19318181818181812,0.01052631578947369
156,OS,0.78,1.0,1.0,0.8452631578947368
157,RDP,0.78,0.5714285714285714,-0.19318181818181812,0.01052631578947369
158,OS,0.79,1.0,1.0,0.8542857142857142
159,RDP,0.79,0.5714285714285714,-0.19318181818181812,0.01052631578947369
160,OS,0.8,1.0,1.0,0.8624060150375941
161,RDP,0.8,0.5714285714285714,-0.19318181818181812,0.01052631578947369
162,OS,0.81,1.0,1.0,0.8702255639097743
163,RDP,0.81,0.5714285714285714,-0.19318181818181812,0.01052631578947369
164,OS,0.8200000000000001,1.0,1.0,0.877593984962406
165,RDP,0.8200000000000001,0.5714285714285714,-0.19318181818181812,0.01052631578947369
166,OS,0.8300000000000001,1.0,1.0,0.8878195488721803
167,RDP,0.8300000000000001,0.5714285714285714,-0.19318181818181812,0.01052631578947369
168,OS,0.84,1.0,1.0,0.8945864661654135
169,RDP,0.84,0.5714285714285714,-0.19318181818181812,0.01052631578947369
170,OS,0.85,1.0,1.0,0.9003007518796992
171,RDP,0.85,0.5714285714285714,-0.19318181818181812,0.01052631578947369
172,OS,0.86,1.0,1.0,0.9067669172932331
173,RDP,0.86,0.5714285714285714,-0.19318181818181812,0.01052631578947369
174,OS,0.87,1.0,1.0,0.913233082706767
175,RDP,0.87,0.5714285714285714,-0.19318181818181812,0.01052631578947369
176,OS,0.88,1.0,1.0,0.9218045112781953
177,RDP,0.88,0.5714285714285714,-0.19318181818181812,0.01052631578947369
178,OS,0.89,1.0,1.0,0.9308270676691728
179,RDP,0.89,0.5714285714285714,-0.19318181818181812,0.01052631578947369
180,OS,0.9,1.0,1.0,0.9380451127819549
181,RDP,0.9,0.5714285714285714,-0.19318181818181812,0.01052631578947369
182,OS,0.91,1.0,1.0,0.943609022556391
183,RDP,0.91,0.5714285714285714,-0.19318181818181812,0.01052631578947369
184,OS,0.92,1.0,1.0,0.9523308270676694
185,RDP,0.92,0.5714285714285714,-0.19318181818181812,0.01052631578947369
186,OS,0.93,1.0,1.0,0.9583458646616538
187,RDP,0.93,0.5714285714285714,-0.19318181818181812,0.01052631578947369
188,OS,0.9400000000000001,1.0,1.0,0.9642105263157893
189,RDP,0.9400000000000001,0.5714285714285714,-0.19318181818181812,0.01052631578947369
190,OS,0.9500000000000001,1.0,1.0,0.9700751879699246
191,RDP,0.9500000000000001,0.5714285714285714,-0.19318181818181812,0.01052631578947369
192,OS,0.96,1.0,1.0,0.9747368421052631
193,RDP,0.96,0.5714285714285714,-0.19318181818181812,0.01052631578947369
194,OS,0.97,1.0,1.0,0.9828571428571428
195,RDP,0.97,0.5714285714285714,-0.19318181818181812,0.01052631578947369
196,OS,0.98,1.0,1.0,0.9884210526315788
197,RDP,0.98,0.5714285714285714,-0.19318181818181812,0.01052631578947369
198,OS,0.99,1.0,1.0,0.9954887218045112
199,RDP,0.99,0.5714285714285714,-0.19318181818181812,0.01052631578947369
