,Type,Alpha,Mean Loyalty,Kappa Loyalty,Complexity
31,RDP,0.15,0.36099585062240663,0.060262318326834485,0.206025617896446
32,OS,0.16,0.5933609958506224,0.30202730657840304,0.18167057550063143
33,RDP,0.16,0.34024896265560167,0.04200105002625054,0.1991701244813278
34,OS,0.17,0.6556016597510373,0.38115273953531537,0.19195381562330868
35,RDP,0.17,0.33195020746887965,0.03482500435312563,0.19393830055926395
36,OS,0.18,0.7012448132780082,0.4440599769319493,0.20638643333934692
37,RDP,0.18,0.3278008298755187,0.0312639571237161,0.189067292080101
38,OS,0.19,0.7427385892116183,0.5052645520164227,0.21847375067652897
39,RDP,0.19,0.3236514522821577,0.02772071380838048,0.18509832220819047
40,OS,0.2,0.7717842323651453,0.5506017969147312,0.22532924409164712
41,RDP,0.2,0.3070539419087137,0.013723135736515735,0.17896445967887423
42,OS,0.21,0.8132780082987552,0.6192733017377567,0.2374165614288291
43,RDP,0.21,0.2987551867219917,0.006827769514009208,0.17391304347826084
44,OS,0.22,0.8340248962655602,0.6554681915654039,0.24300920079379396
45,RDP,0.22,0.2987551867219917,0.006827769514009208,0.16868121955619697
46,OS,0.23,0.8506224066390041,0.6853785900783289,0.24878224788020925
47,RDP,0.23,0.2987551867219917,0.006827769514009208,0.1609236875338264
48,OS,0.24,0.8589211618257261,0.7006648644699349,0.25455529496662455
49,RDP,0.24,0.2987551867219917,0.006827769514009208,0.15713512538336638
50,OS,0.25,0.8589211618257261,0.7006648644699349,0.2581634493956341
51,RDP,0.25,0.2987551867219917,0.006827769514009208,0.15064044741114918
52,OS,0.26,0.8589211618257261,0.7006648644699349,0.26231282698899505
53,RDP,0.26,0.2946058091286307,0.003405497445876815,0.14360454627458052
54,OS,0.27,0.8630705394190872,0.7083929160708393,0.2657405736965542
55,RDP,0.27,0.2946058091286307,0.003405497445876815,0.13963557640267
56,OS,0.28,0.8838174273858921,0.747907949790795,0.26970954356846466
57,RDP,0.28,0.2946058091286307,0.003405497445876815,0.13566660653075946
58,OS,0.29,0.8921161825726142,0.7641346081457502,0.2740393288832762
59,RDP,0.29,0.2946058091286307,0.003405497445876815,0.13097600577304705
60,OS,0.3,0.8962655601659751,0.7723408275080295,0.27710626014793427
61,RDP,0.3,0.2946058091286307,0.003405497445876815,0.12863070539419083
62,OS,0.31,0.9045643153526971,0.7889426188935004,0.28197726862709727
63,RDP,0.31,0.2946058091286307,0.003405497445876815,0.12484214324373082
64,OS,0.32,0.9045643153526971,0.7889426188935004,0.28648746166335914
65,RDP,0.32,0.2987551867219917,0.006827769514009208,0.12069276565036982
66,OS,0.33,0.9128630705394191,0.8058017727639001,0.2922605087497745
67,RDP,0.33,0.2946058091286307,0.003405497445876815,0.11726501894281072
68,OS,0.34,0.921161825726141,0.8229243203526818,0.29767274039328884
69,RDP,0.34,0.2946058091286307,0.003405497445876815,0.11347645679235069
70,OS,0.35000000000000003,0.9253112033195021,0.8315863032844165,0.30128089482229836
71,RDP,0.35000000000000003,0.2946058091286307,0.003405497445876815,0.10968789464189066
72,OS,0.36,0.9253112033195021,0.8315863032844165,0.304167418365506
73,RDP,0.36,0.2946058091286307,0.003405497445876815,0.106801371098683
74,OS,0.37,0.9253112033195021,0.8315863032844165,0.30777557279451556
75,RDP,0.37,0.2946058091286307,0.003405497445876815,0.10499729388417824
76,OS,0.38,0.9253112033195021,0.8315863032844165,0.31264658127367856
77,RDP,0.38,0.2946058091286307,0.003405497445876815,0.10229117806242105
78,OS,0.39,0.9294605809128631,0.8403164828311962,0.3216669673462024
79,RDP,0.39,0.29045643153526973,0.0,0.1003066931264658
80,OS,0.4,0.941908713692946,0.8669243511871894,0.3276204221540682
81,RDP,0.4,0.29045643153526973,0.0,0.09832220819051053
82,OS,0.41000000000000003,0.941908713692946,0.8669243511871894,0.3337542846833845
83,RDP,0.41000000000000003,0.29045643153526973,0.0,0.09489446148295144
84,OS,0.42,0.950207468879668,0.8850190839694656,0.34331589392025974
