Type,Alpha,Percentage Agreement,Kappa Loyalty,Complexity,Num Segments
OS,0.0,38,0.0,0.012499999999999976,1.0
RDP,0.0,100,1.0,0.8768750000000004,70.15
BU,0.0,100,1.0,1.0125000000000017,81.0
VW,0.0,100,1.0,1.0,80.0
LSF,0.0,0,0.0,0.0,0.0
OS,0.01,38,0.0,0.06074999999999999,4.86
RDP,0.01,100,1.0,0.39712499999999984,31.77
BU,0.01,97,0.9372909698996655,0.1748749999999999,13.99
VW,0.01,100,1.0,0.4675,37.4
LSF,0.01,0,0.0,0.0,0.0
OS,0.02,49,0.14083557951482484,0.08762500000000005,7.01
RDP,0.02,99,0.9788851351351351,0.271375,21.71
BU,0.02,97,0.9372909698996655,0.1467500000000001,11.74
VW,0.02,100,1.0,0.36262499999999986,29.01
LSF,0.02,0,0.0,0.0,0.0
OS,0.03,74,0.512743628185907,0.10487500000000002,8.39
RDP,0.03,97,0.9366554054054054,0.21525,17.22
BU,0.03,96,0.9168053244592346,0.13449999999999995,10.76
VW,0.03,100,1.0,0.3155,25.24
LSF,0.03,0,0.0,0.0,0.0
OS,0.04,88,0.76,0.11699999999999998,9.36
RDP,0.04,97,0.9372909698996655,0.17962499999999995,14.37
BU,0.04,95,0.8954849498327759,0.1291249999999999,10.33
VW,0.04,98,0.9575551782682513,0.28325,22.66
LSF,0.04,0,0.0,0.0,0.0
OS,0.05,91,0.8173701298701299,0.12374999999999997,9.9
RDP,0.05,96,0.9168053244592346,0.1585,12.68
BU,0.05,95,0.8954849498327759,0.12612499999999993,10.09
VW,0.05,97,0.9366554054054054,0.2645,21.16
LSF,0.05,0,0.0,0.0,0.0
OS,0.06,95,0.8965231788079471,0.12999999999999998,10.4
RDP,0.06,96,0.9159663865546218,0.144625,11.57
BU,0.06,93,0.8551324503311258,0.12137500000000001,9.71
VW,0.06,96,0.9159663865546218,0.24937499999999996,19.95
LSF,0.06,0,0.0,0.0,0.0
OS,0.07,96,0.9168053244592346,0.13574999999999998,10.86
RDP,0.07,95,0.8954849498327759,0.13649999999999995,10.92
BU,0.07,92,0.836867862969005,0.11662500000000002,9.33
VW,0.07,96,0.9159663865546218,0.2362500000000001,18.9
LSF,0.07,0,0.0,0.0,0.0
OS,0.08,97,0.9372909698996655,0.14100000000000004,11.28
RDP,0.08,93,0.8551324503311258,0.1308749999999999,10.47
BU,0.08,92,0.836867862969005,0.11312500000000006,9.05
VW,0.08,95,0.8954849498327759,0.22825000000000006,18.26
LSF,0.08,0,0.0,0.0,0.0
OS,0.09,95,0.8954849498327759,0.14775000000000005,11.82
RDP,0.09,92,0.8352553542009885,0.12624999999999992,10.1
BU,0.09,86,0.722662440570523,0.10987500000000004,8.79
VW,0.09,95,0.8954849498327759,0.21825000000000014,17.46
LSF,0.09,0,0.0,0.0,0.0
OS,0.1,96,0.9168053244592346,0.15237500000000007,12.19
RDP,0.1,92,0.8352553542009885,0.12337499999999993,9.87
BU,0.1,79,0.5973926380368098,0.10550000000000007,8.44
VW,0.1,95,0.8954849498327759,0.20950000000000008,16.76
LSF,0.1,0,0.0,0.0,0.0
OS,0.11,96,0.9168053244592346,0.15637500000000004,12.51
RDP,0.11,91,0.8155737704918032,0.11799999999999997,9.44
BU,0.11,74,0.512743628185907,0.100625,8.05
VW,0.11,97,0.9372909698996655,0.20200000000000007,16.16
LSF,0.11,0,0.0,0.0,0.0
OS,0.12,96,0.9168053244592346,0.160625,12.85
RDP,0.12,91,0.8155737704918032,0.11437500000000002,9.15
BU,0.12,70,0.4477172312223858,0.09599999999999997,7.68
VW,0.12,96,0.9168053244592346,0.195625,15.65
LSF,0.12,0,0.0,0.0,0.0
OS,0.13,96,0.9168053244592346,0.16637499999999997,13.31
RDP,0.13,87,0.7387459807073955,0.11162500000000003,8.93
BU,0.13,67,0.400436046511628,0.092875,7.43
VW,0.13,96,0.9168053244592346,0.18924999999999997,15.14
LSF,0.13,0,0.0,0.0,0.0
OS,0.14,96,0.9168053244592346,0.17162499999999994,13.73
RDP,0.14,82,0.6467817896389325,0.10900000000000004,8.72
BU,0.14,64,0.3543758967001436,0.08962500000000002,7.17
VW,0.14,96,0.9168053244592346,0.18299999999999994,14.64
LSF,0.14,0,0.0,0.0,0.0
OS,0.15,97,0.9372909698996655,0.17499999999999996,14.0
