Type,Alpha,Percentage Agreement,Kappa Loyalty,Complexity,Num Segments
VW,0.21,100,1.0,0.08352941176470584,11.36
LSF,0.21,0,0.0,0.0,0.0
OS,0.22,100,1.0,0.153529411764706,20.88
RDP,0.22,100,1.0,0.04602941176470582,6.26
BU,0.22,100,1.0,0.03742647058823525,5.09
VW,0.22,100,1.0,0.08124999999999993,11.05
LSF,0.22,0,0.0,0.0,0.0
OS,0.23,100,1.0,0.1570588235294119,21.36
RDP,0.23,100,1.0,0.0458823529411764,6.24
BU,0.23,100,1.0,0.03617647058823525,4.92
VW,0.23,100,1.0,0.07977941176470583,10.85
LSF,0.23,0,0.0,0.0,0.0
OS,0.24,100,1.0,0.16066176470588245,21.85
RDP,0.24,100,1.0,0.04514705882352934,6.14
BU,0.24,100,1.0,0.034705882352941135,4.72
VW,0.24,100,1.0,0.07830882352941174,10.65
LSF,0.24,0,0.0,0.0,0.0
OS,0.25,100,1.0,0.16330882352941184,22.21
RDP,0.25,100,1.0,0.044632352941176394,6.07
BU,0.25,100,1.0,0.033382352941176426,4.54
VW,0.25,100,1.0,0.07683823529411764,10.45
LSF,0.25,0,0.0,0.0,0.0
OS,0.26,100,1.0,0.16610294117647062,22.59
RDP,0.26,100,1.0,0.04441176470588228,6.04
BU,0.26,100,1.0,0.032426470588235244,4.41
VW,0.26,100,1.0,0.07551470588235293,10.27
LSF,0.26,0,0.0,0.0,0.0
OS,0.27,100,1.0,0.1691176470588235,23.0
RDP,0.27,100,1.0,0.04397058823529405,5.98
BU,0.27,100,1.0,0.03117647058823525,4.24
VW,0.27,100,1.0,0.07448529411764708,10.13
LSF,0.27,0,0.0,0.0,0.0
OS,0.28,100,1.0,0.17249999999999993,23.46
RDP,0.28,100,1.0,0.043455882352941115,5.91
BU,0.28,100,1.0,0.030220588235294076,4.11
VW,0.28,100,1.0,0.07345588235294119,9.99
LSF,0.28,0,0.0,0.0,0.0
OS,0.29,100,1.0,0.17499999999999993,23.8
RDP,0.29,100,1.0,0.042352941176470524,5.76
BU,0.29,100,1.0,0.02911764705882349,3.96
VW,0.29,100,1.0,0.07286764705882354,9.91
LSF,0.29,0,0.0,0.0,0.0
OS,0.3,100,1.0,0.17772058823529413,24.17
RDP,0.3,100,1.0,0.04183823529411759,5.69
BU,0.3,100,1.0,0.028382352941176428,3.86
VW,0.3,100,1.0,0.07205882352941179,9.8
LSF,0.3,0,0.0,0.0,0.0
OS,0.31,100,1.0,0.18066176470588233,24.57
RDP,0.31,100,1.0,0.041544117647058766,5.65
BU,0.31,100,1.0,0.027941176470588195,3.8
VW,0.31,100,1.0,0.07102941176470591,9.66
LSF,0.31,0,0.0,0.0,0.0
OS,0.32,100,1.0,0.18404411764705877,25.03
RDP,0.32,100,1.0,0.04066176470588229,5.53
BU,0.32,100,1.0,0.027573529411764667,3.75
VW,0.32,100,1.0,0.07058823529411767,9.6
LSF,0.32,0,0.0,0.0,0.0
OS,0.33,100,1.0,0.1866911764705882,25.39
RDP,0.33,100,1.0,0.039852941176470535,5.42
BU,0.33,100,1.0,0.02713235294117643,3.69
VW,0.33,100,1.0,0.06970588235294123,9.48
LSF,0.33,0,0.0,0.0,0.0
OS,0.34,100,1.0,0.18955882352941175,25.78
RDP,0.34,100,1.0,0.03904411764705877,5.31
BU,0.34,100,1.0,0.026323529411764666,3.58
VW,0.34,100,1.0,0.06926470588235299,9.42
LSF,0.34,0,0.0,0.0,0.0
OS,0.35000000000000003,100,1.0,0.19198529411764714,26.11
RDP,0.35000000000000003,100,1.0,0.03860294117647054,5.25
BU,0.35000000000000003,100,1.0,0.025882352941176426,3.52
VW,0.35000000000000003,100,1.0,0.06911764705882359,9.4
LSF,0.35000000000000003,0,0.0,0.0,0.0
OS,0.36,100,1.0,0.19558823529411773,26.6
RDP,0.36,98,0.0,0.038014705882352895,5.17
BU,0.36,99,0.0,0.02529411764705878,3.44
VW,0.36,100,1.0,0.06867647058823535,9.34
LSF,0.36,0,0.0,0.0,0.0
OS,0.37,100,1.0,0.1988235294117647,27.04
RDP,0.37,97,0.0,0.037794117647058784,5.14
BU,0.37,99,0.0,0.02492647058823525,3.39
