model_type,train_acc,val_acc,test_acc
decision-tree,1.0,0.6666666666666666,0.631578947368421
decision-tree,1.0,0.6666666666666666,0.631578947368421
decision-tree,1.0,0.6666666666666666,0.631578947368421
