,Type,Alpha,Mean Loyalty,Kappa Loyalty,Complexity
110,OS,0.55,0.9667128987517337,0.8368624493259168,0.44949647229090034
111,RDP,0.55,0.8723994452149791,0.0,0.04450340710366037
112,OS,0.56,0.9680998613037448,0.8444473627435347,0.457456431285051
113,RDP,0.56,0.8723994452149791,0.0,0.04414159078574443
114,OS,0.5700000000000001,0.9680998613037448,0.8444473627435347,0.4663209310739915
115,RDP,0.5700000000000001,0.8723994452149791,0.0,0.04402098534643911
116,OS,0.58,0.9694868238557559,0.8519562458000448,0.4740999819091841
117,RDP,0.58,0.8723994452149791,0.0,0.0439003799071338
118,OS,0.59,0.9680998613037448,0.845998829877137,0.48362781161430385
119,RDP,0.59,0.8723994452149791,0.0,0.04377977446782849
120,OS,0.6,0.9694868238557559,0.8534254929863794,0.492371705963939
121,RDP,0.6,0.8723994452149791,0.0,0.04377977446782849
122,OS,0.61,0.970873786407767,0.8607788147671371,0.5003316649580897
123,RDP,0.61,0.8723994452149791,0.0,0.04365916902852318
124,OS,0.62,0.9667128987517337,0.838497722690958,0.5133570524030634
125,RDP,0.62,0.8723994452149791,0.0,0.04359886630887052
126,OS,0.63,0.9667128987517337,0.838497722690958,0.5232466984260989
127,RDP,0.63,0.8723994452149791,0.0,0.043538563589217864
128,OS,0.64,0.9680998613037448,0.845998829877137,0.5333775553277452
129,RDP,0.64,0.8723994452149791,0.0,0.04347826086956521
130,OS,0.65,0.9694868238557559,0.8548658639241664,0.5421817523970331
131,RDP,0.65,0.8723994452149791,0.0,0.04347826086956521
132,OS,0.66,0.9736477115117892,0.8764776426246359,0.5528553337755532
133,RDP,0.66,0.8723994452149791,0.0,0.04347826086956521
134,OS,0.67,0.9778085991678225,0.89747053699984,0.5643731532292107
135,RDP,0.67,0.8723994452149791,0.0,0.04347826086956521
136,OS,0.68,0.9791955617198336,0.9043352115416936,0.574142193812941
137,RDP,0.68,0.8723994452149791,0.0,0.04347826086956521
138,OS,0.6900000000000001,0.9778085991678225,0.89747053699984,0.585358499668335
139,RDP,0.6900000000000001,0.8723994452149791,0.0,0.04347826086956521
140,OS,0.7000000000000001,0.9778085991678225,0.8964824120603015,0.5958511728878972
141,RDP,0.7000000000000001,0.8723994452149791,0.0,0.04347826086956521
142,OS,0.71,0.9778085991678225,0.8964824120603015,0.6073689923415546
143,RDP,0.71,0.8723994452149791,0.0,0.04347826086956521
144,OS,0.72,0.9805825242718447,0.91028671987486,0.6191280226738226
145,RDP,0.72,0.8723994452149791,0.0,0.04347826086956521
146,OS,0.73,0.9805825242718447,0.91028671987486,0.6322137128384491
147,RDP,0.73,0.8723994452149791,0.0,0.04347826086956521
148,OS,0.74,0.986130374479889,0.9365249850336304,0.6452391002834228
149,RDP,0.74,0.8723994452149791,0.0,0.04347826086956521
150,OS,0.75,0.9875173370319001,0.9431412924424972,0.6575408550925647
151,RDP,0.75,0.8723994452149791,0.0,0.04347826086956521
152,OS,0.76,0.9875173370319001,0.9431412924424972,0.6699029126213591
153,RDP,0.76,0.8723994452149791,0.0,0.04347826086956521
154,OS,0.77,0.9875173370319001,0.9431412924424972,0.6840137490200808
155,RDP,0.77,0.8723994452149791,0.0,0.04347826086956521
156,OS,0.78,0.9889042995839112,0.9496956271476165,0.698003979979497
157,RDP,0.78,0.8723994452149791,0.0,0.04347826086956521
158,OS,0.79,0.9902912621359223,0.955776560788609,0.7118736054996079
159,RDP,0.79,0.8723994452149791,0.0,0.04347826086956521
160,OS,0.8,0.9930651872399445,0.9687063255757429,0.7256226255804137
161,RDP,0.8,0.8723994452149791,0.0,0.04347826086956521
162,OS,0.81,0.9930651872399445,0.9687063255757429,0.7422058734848941
163,RDP,0.81,0.8723994452149791,0.0,0.04347826086956521
164,OS,0.8200000000000001,0.9958391123439667,0.9812237953454457,0.7572212506784057
165,RDP,0.8200000000000001,0.8723994452149791,0.0,0.04347826086956521
166,OS,0.8300000000000001,0.9958391123439667,0.9812237953454457,0.7709702707592112
167,RDP,0.8300000000000001,0.8723994452149791,0.0,0.04347826086956521
168,OS,0.84,0.9972260748959778,0.9875406096633718,0.7875535186636916
169,RDP,0.84,0.8723994452149791,0.0,0.04347826086956521
170,OS,0.85,1.0,1.0,0.8008804197069288
171,RDP,0.85,0.8723994452149791,0.0,0.04347826086956521
172,OS,0.86,1.0,1.0,0.8156545860218294
173,RDP,0.86,0.8723994452149791,0.0,0.04347826086956521
174,OS,0.87,1.0,1.0,0.8331423747210999
175,RDP,0.87,0.8723994452149791,0.0,0.04347826086956521
176,OS,0.88,1.0,1.0,0.8458662485678103
177,RDP,0.88,0.8723994452149791,0.0,0.04347826086956521
178,OS,0.89,1.0,1.0,0.857685581619731
179,RDP,0.89,0.8723994452149791,0.0,0.04347826086956521
180,OS,0.9,1.0,1.0,0.8723994452149791
181,RDP,0.9,0.8723994452149791,0.0,0.04347826086956521
182,OS,0.91,1.0,1.0,0.8913948019055659
183,RDP,0.91,0.8723994452149791,0.0,0.04347826086956521
184,OS,0.92,1.0,1.0,0.9033950431164445
185,RDP,0.92,0.8723994452149791,0.0,0.04347826086956521
186,OS,0.93,1.0,1.0,0.918410420309956
187,RDP,0.93,0.8723994452149791,0.0,0.04347826086956521
188,OS,0.9400000000000001,1.0,1.0,0.9264306820237593
189,RDP,0.9400000000000001,0.8723994452149791,0.0,0.04347826086956521
190,OS,0.9500000000000001,1.0,1.0,0.9390339504311643
191,RDP,0.9500000000000001,0.8723994452149791,0.0,0.04347826086956521
192,OS,0.96,1.0,1.0,0.9534463004281495
193,RDP,0.96,0.8723994452149791,0.0,0.04347826086956521
194,OS,0.97,1.0,1.0,0.9624314056563953
195,RDP,0.97,0.8723994452149791,0.0,0.04347826086956521
196,OS,0.98,1.0,1.0,0.9632756437315323
197,RDP,0.98,0.8723994452149791,0.0,0.04347826086956521
198,OS,0.99,1.0,1.0,0.9632756437315323
199,RDP,0.99,0.8723994452149791,0.0,0.04347826086956521
