,Type,Alpha,Mean Loyalty,Kappa Loyalty,Complexity
58,OS,0.29,0.950207468879668,0.8739979086789822,0.2740393288832762
59,RDP,0.29,0.3941908713692946,0.10772429882842227,0.13097600577304705
60,OS,0.3,0.9543568464730291,0.8838757720443295,0.27710626014793427
61,RDP,0.3,0.3817427385892116,0.0978318217219809,0.12863070539419083
62,OS,0.31,0.9626556016597511,0.9039543019085152,0.28197726862709727
63,RDP,0.31,0.35684647302904565,0.07858710934609414,0.12484214324373082
64,OS,0.32,0.9626556016597511,0.9039543019085152,0.28648746166335914
65,RDP,0.32,0.34439834024896265,0.06922512833048167,0.12069276565036982
66,OS,0.33,0.970954356846473,0.924475086179881,0.2922605087497745
67,RDP,0.33,0.3278008298755187,0.05700207719433836,0.11726501894281072
68,OS,0.34,0.970954356846473,0.924475086179881,0.29767274039328884
69,RDP,0.34,0.3029045643153527,0.039202657807308916,0.11347645679235069
70,OS,0.35000000000000003,0.970954356846473,0.924475086179881,0.30128089482229836
71,RDP,0.35000000000000003,0.2821576763485477,0.024839200093556335,0.10968789464189066
72,OS,0.36,0.970954356846473,0.924475086179881,0.304167418365506
73,RDP,0.36,0.2697095435684647,0.01641777200630745,0.106801371098683
74,OS,0.37,0.970954356846473,0.924475086179881,0.30777557279451556
75,RDP,0.37,0.26141078838174275,0.010883098916301681,0.10499729388417824
76,OS,0.38,0.970954356846473,0.924475086179881,0.31264658127367856
77,RDP,0.38,0.24896265560165975,0.0026978211664647755,0.10229117806242105
78,OS,0.39,0.970954356846473,0.924475086179881,0.3216669673462024
79,RDP,0.39,0.24896265560165975,0.0026978211664647755,0.1003066931264658
80,OS,0.4,0.975103734439834,0.9349059151886198,0.3276204221540682
81,RDP,0.4,0.24896265560165975,0.0026978211664647755,0.09832220819051053
82,OS,0.41000000000000003,0.975103734439834,0.9349059151886198,0.3337542846833845
83,RDP,0.41000000000000003,0.24896265560165975,0.0026978211664647755,0.09489446148295144
84,OS,0.42,0.979253112033195,0.9454528993707845,0.34331589392025974
85,RDP,0.42,0.24896265560165975,0.0026978211664647755,0.0920079379397438
86,OS,0.43,0.979253112033195,0.9454528993707845,0.35269709543568467
87,RDP,0.43,0.25311203319502074,0.00541085840058686,0.08858019123218472
88,OS,0.44,0.983402489626556,0.9561179898033503,0.3600938120151542
89,RDP,0.44,0.2572614107883817,0.008139240797369718,0.08623489085332851
90,OS,0.45,0.983402489626556,0.9561179898033503,0.3678513440375248
91,RDP,0.45,0.26556016597510373,0.013642564802182733,0.08497203680317515
92,OS,0.46,0.983402489626556,0.9561179898033503,0.37560887605989535
93,RDP,0.46,0.27800829875518673,0.02201595223657815,0.08154429009561606
94,OS,0.47000000000000003,0.983402489626556,0.9561179898033503,0.38643333934692403
95,RDP,0.47000000000000003,0.3070539419087137,0.04212580622129147,0.07685368933790364
96,OS,0.48,0.983402489626556,0.9561179898033503,0.39274760959769073
97,RDP,0.48,0.34024896265560167,0.06614188579923475,0.07378675807324551
